-37.5004,-0.0839936,-0.175264,-0.211379,0.665654,-0.340343,0.470296,-0.396688,0.223619,-0.24282,-0.134089,-0.221617,0.000244302,0.141788,0.10926,0.128133,0.13855,-0.0695731,0.0809236,0.0537845
-36.7234,-0.251114,-0.120401,-0.188852,0.517205,-0.710059,0.584264,-0.171827,0.32982,0.0662705,0.0316595,-0.00662991,-0.0812661,0.0309424,0.0334361,-0.0473266,0.253628,0.170725,-0.141361,-0.206811
-36.4797,0.13513,0.429311,0.0582234,0.257228,-0.741847,0.318889,-0.421981,0.425698,-0.0838807,-0.299028,-0.186275,-0.0552754,0.192582,0.0569752,-0.0483343,-0.0967895,-0.167819,-0.133626,0.11833
-36.4656,0.133878,0.0366218,-0.276135,0.456456,-0.579807,0.25514,-0.588385,0.0808461,0.0226834,0.0406721,-0.049522,0.140508,0.247545,0.158434,0.173045,-0.0156821,-0.0907841,-0.0013988,-0.0376729
-36.2982,0.222746,-0.086149,-0.358004,0.392631,-0.408941,0.417351,-0.354264,0.26478,0.114866,0.212324,0.114274,0.0869291,-0.0098741,-0.477795,-0.0982566,0.125065,0.0901973,0.147872,-0.0242859
-36.2721,0.189853,0.10155,-0.11997,0.437413,-0.541101,0.582965,-0.449902,0.359311,-0.0160788,0.0466293,-0.0522531,0.059883,0.0535986,-0.0513602,0.139951,-0.106646,-0.239198,0.103238,0.270982
-36.4025,0.197812,-0.0722574,-0.354364,0.256494,-0.701114,0.371725,-0.30622,0.418519,-0.118843,0.149838,0.291141,-0.119653,0.29862,-0.0999711,0.11836,0.061372,-0.137809,-0.051364,-0.274283
-36.3635,0.111035,0.086148,-0.404501,0.379255,-0.840957,0.536079,-0.259829,0.355827,-0.133746,0.0615381,0.0651365,-0.0333195,0.0811716,-0.144801,-0.179362,-0.0849353,0.12704,0.0679462,-0.0635611
-36.3312,0.0915241,0.0760544,-0.144752,0.10055,-0.732936,0.440941,-0.301492,0.320838,-0.0190877,0.107372,-0.0102407,-0.241163,0.146465,0.0408666,0.186955,0.0513079,-0.186246,0.0424708,0.0394101
-36.4308,0.28034,-0.0165053,-0.135034,0.439179,-0.580992,0.513471,-0.480088,0.110174,0.0955649,-0.0247818,0.121564,-0.0356404,0.114421,-0.0892979,0.0406389,-0.0203712,0.0332244,-0.00812941,-0.309216
-36.2824,0.117928,-0.0800326,-0.270571,0.487879,-0.630081,0.448648,-0.191112,0.392071,0.0403219,0.0710095,-0.00248012,-0.281876,-0.0134267,0.0606332,0.235471,0.0467474,-0.092739,-0.0817355,-0.182166
-36.2918,0.10166,-0.170978,-0.154891,0.174325,-0.783878,0.4317,-0.252026,0.390632,-0.109567,-0.034315,-0.0207824,-0.00776697,0.109945,-0.00489496,0.0176018,0.15062,-0.0169413,-0.0887101,-0.155673
-36.3717,0.113207,-0.0210074,-0.0399982,0.375388,-0.362646,0.657402,-0.483152,0.17656,-0.203591,-0.178439,-0.164913,-0.176224,-0.194443,-0.377712,0.190587,0.351498,0.10363,0.0465322,-0.0918072
-36.3074,0.415059,0.146355,-0.0590414,0.455714,-0.488573,0.558955,-0.295155,0.327747,-0.127595,-0.0299848,0.0493599,-0.00902694,0.12783,-0.0713759,0.0531798,-0.0261421,-0.169643,-0.161473,-0.0465504
-36.4724,-0.0487552,-0.234645,-0.553985,0.251947,-0.705556,0.345804,-0.406872,0.324278,-0.0262054,0.0142331,0.01633,-0.227724,0.0298768,-0.0598055,0.116939,0.0107217,-0.0955228,0.139043,0.104462
-36.3996,0.0616451,-0.236618,-0.32659,0.568159,-0.555515,0.177348,-0.447832,0.336501,-0.112333,-0.129418,-0.290648,-0.158279,0.167008,-0.148183,0.031983,0.111047,-0.000926671,0.0812834,-0.132175
-36.2996,0.327577,0.0826349,-0.402349,0.468946,-0.593548,0.484695,-0.422039,0.09788,-0.226921,-0.0820393,-0.0788816,-0.0342447,0.225752,-0.0260219,-0.189951,-0.110831,0.187094,0.189164,0.0121689
-36.2589,0.147612,-0.237452,-0.240364,0.478167,-0.384516,0.958321,-0.107704,0.309902,-0.149806,-0.163056,-0.099192,-0.0991014,0.243384,-0.119054,-0.00499687,-0.0246235,-0.254462,-0.000242478,0.034632
-36.3945,0.189442,-0.0135573,-0.150628,0.353162,-0.53305,0.460211,-0.554377,0.238915,-0.0872205,0.192831,0.189776,-0.0782981,-0.0359835,-0.0916512,0.177464,0.0598286,-0.0396561,0.0573376,-0.0714404
-36.1752,0.12486,-0.147988,-0.365544,0.425745,-0.564673,0.540616,-0.533624,0.133646,-0.061967,0.325503,0.0783151,-0.207054,0.25392,0.0720233,0.0999261,0.102766,0.321199,0.133352,-0.133276
-36.4609,0.00339585,-0.0201816,-0.0930578,0.462889,-0.532653,0.380394,-0.512748,0.301726,0.0498186,0.0815204,0.157102,0.0709621,0.199584,0.091302,0.195237,-0.0070686,0.123737,0.171763,0.0976197
-36.4825,0.134847,-0.183468,-0.236662,0.110228,-0.806349,0.628322,-0.0863058,0.271348,-0.0273482,0.0536649,0.382297,0.181718,0.0775904,0.0258789,-0.0825757,0.230328,0.172144,-0.101688,-0.0805122
-36.5008,0.188821,-0.210782,-0.211649,0.458186,-0.460139,0.655526,-0.315881,0.12239,-0.425782,0.0380208,0.0668555,-0.138132,-0.145906,-0.203309,0.238598,0.209524,-0.100435,0.0108893,-0.0123046
-36.1932,0.13225,-0.158163,-0.257664,0.523114,-0.494303,0.578933,-0.440998,0.120582,-0.0225242,0.100267,0.065188,-0.127808,-0.30771,-0.237027,-0.15075,0.00847866,-0.164618,-0.125718,-0.198288
-36.4212,0.248559,0.0139598,-0.264737,0.352309,-0.605304,0.355158,-0.252105,0.294545,0.0580354,0.0550364,0.067531,-0.0935647,-0.00122931,-0.0772673,-0.190574,-0.0693886,-0.201805,0.0932905,-0.0862069
-36.4113,0.0570652,-0.350356,-0.433526,0.154344,-0.590959,0.246355,-0.413055,0.457985,-0.070173,0.155838,0.131996,-0.0879673,-0.00993495,-0.0847187,0.24375,0.195065,0.0826085,0.185997,0.148733
