0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.574482,0.770807,1.6123,0,0.191589,0.0528283,0.0563257,1.21299,0.376455,3.2203,0.0552646,0.37264
0.312615,0.49347,1.58849,0,0.180932,0.0522256,0.082616,1.57025,0.23452,3.25822,0.0527207,0.681855
0.000204171,0.328826,1.56449,0,0.175377,0.0425304,0.080108,1.77652,0.175138,3.22762,0.0448408,0.802151
0,0.382848,1.51378,0,0.166735,0.0328978,0.0785606,1.86569,0.323382,3.19255,0.0627023,0.785985
0,0.387515,1.39381,0.111817,0.172452,0.0100065,0.0472596,1.90771,0.320472,3.13533,0.122795,0.73277
0.541498,0.345757,1.5572,0.186163,0.125473,0.179584,1.37121,1.62719,0.130404,2.78839,0.0795622,0.506031
0.771803,0.380092,1.16008,0.198811,0.0665772,0.0456509,2.93416,1.30343,0.139535,2.60782,0.0771301,0.407181
0.80607,0.576947,0.900979,0.200082,0.0661765,0.0671444,3.395,1.05661,0.106069,2.12709,0.19981,0.319152
0.605405,0.684775,0.768092,0.192247,0.111499,0.113947,3.53434,1.21796,0.0921223,1.80816,0.21781,0.322789
0.219476,0.708349,0.908603,0.329845,0.194811,0.174656,3.34484,1.26007,0.0536957,2.09731,0.0813131,0.474921
0.239482,0.57698,1.37831,0.386608,0.231075,0.106327,3.19957,1.11449,0.0361472,2.20875,0.125426,0.604615
0.401799,0.484047,2.11249,0.325016,0.33704,0.0672224,3.23111,0.648747,0.0607561,2.04377,0.165192,0.593594
0.272105,0.265429,2.40961,0.27971,0.417152,0.0431499,3.13536,0.774538,0.0519409,1.98637,0.19645,0.833973
0.126402,0.0261374,2.4887,0.266421,0.422347,0,3.03492,0.959208,0,1.85494,0.109719,0.924565
0.023618,0.0567765,2.33482,0.305027,0.364224,0.0156696,3.00223,1.20743,0,1.49037,0.0769666,1.1898
0.0672911,0.301699,2.1926,0.224983,0.420779,0.024383,2.92198,1.35257,0,1.13192,0,1.21756
0.0628636,0.312933,2.00866,0.412857,0.491941,0.015639,3.20378,1.28072,0,1.13995,0,0.890981
0,0.293985,2.11683,0.599514,0.507609,0.021638,3.25776,0.972791,0,1.48732,0.119367,0.59962
0.0263969,0.373437,2.09102,0.683216,0.485422,0.0844987,3.13244,0.72948,0,1.71028,0.282288,0.355002
0.0421514,0.370763,2.02079,0.578676,0.405259,0.131953,2.99796,1.25402,0,1.75262,0.227586,0.198401
0.103986,0.100833,2.26679,0.543657,0.472601,0.105793,2.97406,1.43806,0,1.72768,0.18732,0.424561
0.0162873,0.000170611,2.54181,0.404769,0.300949,0.00981809,2.80586,1.51354,0.0717127,1.08688,0.0836507,1.59657
0.0829069,0,2.45051,0.39915,0.241902,0,2.48759,1.23807,0,0.107002,0,3.0078
0.253984,0,2.04602,0.44774,0.300606,0,2.36498,0.833458,0,0.0351774,0,3.58526
0.279791,0.0222512,1.87943,0.520969,0.160346,0,2.50791,0.703645,0,0.0449009,0,3.54557
0.195609,0.560288,1.75023,0.204387,0.181096,0,2.44388,0.750365,0,0.430039,0.309995,3.33866
0.000340709,0.51568,1.67773,0.151041,0.187099,0.037059,2.40699,1.11362,0,0.771664,0.385569,3.10582
0.0726836,0.632455,1.66036,0.148473,0.296405,0.00157239,2.70749,1.2266,0.000216304,0.828264,0.0735032,2.82595
0,0.526864,1.83773,0.251189,0.275519,0.0227558,2.81582,1.26074,0.000925249,0.613462,0.212208,2.85544
0.0114774,0.378999,2.01588,0.197969,0.151218,0.0258764,2.83378,1.21788,0.000716559,0.310961,0.291003,2.87848
0,0.341293,1.99471,0.225013,0.0955869,0.00273941,2.7808,1.09845,0.0452421,0.120596,0.270288,3.00436
0,0.284117,1.91254,0.19334,0.0375803,0.0655664,2.71756,1.02057,0.0734724,0.102955,0.143527,3.29063
0,0.117352,1.90742,0.204374,0.0195135,0.120946,2.6833,1.09716,0.0822761,0.283509,0.0845112,3.29968
0,0.13591,2.14898,0.128263,0.0222926,0.0327452,2.58545,1.12103,0.0335514,0.799164,0.109452,2.7889
0.0184569,0.186538,2.34159,0.0591694,0.0754307,0.0159699,2.67313,1.23445,0.0207501,1.05634,0.132284,2.21683
0.0362642,0.250729,2.43307,0.0308715,0.130888,0.0181341,2.67493,1.33235,0.0107933,1.00587,0.134993,1.75319
0.0483205,0.0274991,2.63103,0.248192,0.189926,0.233384,2.84012,1.2122,0.0488358,0.851,0,1.35747
0.0416101,0.0536022,2.72484,0.355392,0.0427347,0.351961,2.84673,1.08522,0.0857294,0.746913,0.116264,1.71702
0.0238754,0.0169592,2.73742,0.421937,0.0573201,0.331519,2.73255,0.783708,0.0959577,0.524728,0.039108,2.51203
0.0155979,0.0150527,2.48012,0.509894,0.162643,0.0106757,2.55608,0.989463,0.076886,0.509647,0.120326,2.84314
0,0.0186135,2.2083,0.397977,0.0385264,0.0177852,2.53923,1.46841,0.067189,0.632434,0.3685,2.87013
0.00409165,0.245989,1.93842,0.0367218,0.0939184,0.097283,2.37844,1.89435,0.0595632,1.03353,0.341325,2.02363
0.249232,0.142812,2.05644,0.0710151,0.0925264,0.237668,2.29598,1.90067,0.0667187,1.20649,0.00563964,1.2261
0.394625,0,2.13324,0.290304,0.0685988,0.376943,2.3678,1.6933,0.0655498,1.03759,0,0.791139
0.417436,0,2.53152,0.453727,0,0.443388,2.37734,1.52448,0.0290188,0.876647,0,0.63484
0.24564,0.0332742,2.84346,0.252261,0,0.391778,2.33818,1.32502,0.0177522,0.547774,0.0219233,1.23944
0.122451,0.0145609,3.02346,0.0988065,0.0873263,0.28049,2.45301,1.19806,0.0152872,0.197321,0.296559,1.72696
0.138501,0.0201359,3.04156,0.174195,0.0922716,0.0616769,2.65695,1.04244,0.0856974,0.036307,0.264346,1.79304
0.139936,0.018038,2.9997,0.227756,0.011236,0,2.78999,1.22128,0.120738,0.131433,0.223978,1.36764
0.208975,0.0316399,2.86884,0.322096,0.0183089,0,2.49514,1.49189,0.110286,0.428155,0.164264,1.48576
0.215825,0,2.79375,0.135025,0.0138241,0,2.13295,1.78674,0.10441,0.664525,0.104533,1.63245
0.152166,0,2.77152,0.222393,0.051529,0,1.88186,1.95359,0.113757,0.887224,0.110512,1.69593
0.194591,0.000385415,2.71151,0.408394,0,0,1.85349,1.86513,0.0442469,0.899045,0.142032,1.74708
0.260174,0.00258488,2.67584,0.151765,0,0,2.01008,1.95161,0.0206333,0.605148,0.132437,1.70789
0.258368,0.00349419,2.59088,0.338549,0,0,2.63275,1.48678,0.000625888,0.177093,0.152695,1.71702
0.36994,0.00279834,2.15735,0.449416,0,0,2.96822,1.22568,0.0640614,0.00424619,0,1.66008
0.327344,0.00245293,1.77126,0.211944,0.132824,0,3.15818,1.22219,0.17004,0.00497859,0.134846,1.67852
0.400756,0.0691813,1.82297,0.384774,0.148493,0,3.11584,1.0825,0.138121,0.0139142,0.266632,1.825
0.442017,0.144519,2.02783,0.520561,0.101239,0.0572563,2.8743,0.933946,0.0911045,0.030489,0.247926,1.78258
0.173048,0,2.82811,0.567997,0.0480424,0.326901,2.56573,0.598398,0.040316,0.199363,0.130342,1.84647
0.239694,0.011917,3.13566,0.610576,0.0538893,0.516524,2.33484,0.740753,0,0.590548,0.00720247,1.69549
0.18634,0.0117353,3.13947,0.344473,0.0762037,0.255067,2.24566,1.11121,0,0.814203,0.000117458,1.51617
0.130018,0.0953963,2.84451,0.223645,0.27949,0.0621891,2.69448,1.30207,0.0277369,0.705687,0,1.16875
0.229383,0.612266,2.40378,0.380903,0.553169,0.0369478,2.83066,1.17969,0.112108,0.455671,0,1.34196
0.233177,0.698437,2.04021,0.524467,1.09941,0.0136726,2.70334,1.34784,0.133764,0.331863,0.0334854,1.07327
0.075862,0.678665,1.4013,0.406621,1.63499,0.107953,2.2542,1.67351,0.146911,0.623574,0.142574,0.804579
0.0239705,0.502242,1.0038,0.347113,1.99703,0.301273,1.93483,1.53857,0.220736,0.828054,0.0491571,1.08114
0.0587425,0.310305,0.773546,0.335142,2.13511,0.292044,2.07825,1.23038,0.109759,0.880756,0,1.19846
0.149845,0.337405,1.33036,0.0475572,2.12538,0.17707,2.3449,0.818611,0.0972772,0.559057,0.081119,1.108
0.214062,0.70409,1.75084,0.0945021,1.9608,0.0998565,2.27514,0.670957,0.0637724,0.64741,0.102227,0.468356
0.108212,0.913442,1.7719,0.234923,1.71443,0.186428,1.90046,0.876435,0.0612208,1.05767,0.220998,0.351378
0,0.909593,1.74478,0.165077,1.53446,0.148343,2.1886,1.27286,0.0355484,1.33344,0.422459,0.104953
0.0368828,0.846484,1.46066,0.0982534,1.48476,0.0843281,2.3606,1.36228,0.0200622,1.5567,0.427182,0.373093
0.138939,0.680287,1.1869,0,1.63478,0.0259986,2.33718,1.34295,0.0206541,1.56608,0.298991,0.612108
0.254758,0.880108,1.23466,0,1.79578,0,1.92106,1.45585,0.070755,1.51233,0.0536683,0.685862
0.195124,1.25522,1.10644,0,2.02874,0.0126839,1.33489,1.53948,0.0910995,1.36424,0.290504,0.902064
0.160375,1.05343,1.20345,0,2.03675,0.206706,1.80719,1.39464,0.0868159,1.0615,0.566698,0.608835
0.581788,0.17314,1.68267,0,1.96319,0.253179,2.26965,1.10119,0.059384,0.753117,0.613413,0
0.50102,0.078263,1.78376,0.308383,1.52464,0.320678,2.20878,0.918194,0,0.625144,0.35846,0.0286388
0.370605,0.240116,1.24174,0.337194,1.01448,0.539599,1.97508,0.94023,0.0796844,0.540069,0.453617,0.468453
0.70391,0.462194,0.861277,0.0194278,0.824409,0.221019,1.86208,0.72742,0.276205,0.62482,0.559789,0.649012
0.687199,0.491351,0.48618,0.0425992,0.867457,0.311899,1.76061,0.771209,0.520574,0.599326,0.534099,0.638055
0.750495,0.571646,0.279397,0.883412,1.24017,0.53224,1.10172,1.26147,0.114828,0.620863,0.313981,0.630982
0.505591,0.404076,0.1777,1.11358,1.67977,0.231776,1.39464,1.45144,0.196186,1.07966,0.506118,0.224725
0.357477,0.801841,0.205924,0.707749,2.08305,0.0391959,1.77764,1.69966,0.25814,1.11515,0.649092,0.106494
0.0380856,0.908441,0.259977,0.287262,1.67344,0.0468353,1.79107,1.61439,0.064177,0.810877,0.584487,0.977851
0.0474014,0.831853,0.56688,0.410227,1.29042,0.173775,1.52157,1.14784,0.303169,0.571864,0.545413,1.26247
0.0506575,0.678077,0.76235,0.341425,1.20055,0.197517,1.29782,0.753822,0.587017,0.456984,0.606189,1.3827
0.224943,0.658212,0.530482,0.458272,1.55684,0.123798,1.29148,0.504969,0.603646,0.381006,0.730665,1.52241
0.256623,0.538054,0.0790953,0.0945991,2.41755,0.455482,1.02574,0.336045,0.484655,0.427899,0.753638,1.32417
0.246205,0.598581,0.00224451,0.136123,2.89452,0.962095,0.358003,0.43339,0.422848,0.638572,0.355636,1.61612
0.035215,0.596146,0.0172638,0.106503,2.97992,0.602945,0.458607,0.76612,0.516204,0.9389,0.216859,1.65186
0.16976,0.671273,0.0683831,0.0159217,2.94567,0.259662,0.583953,2.14425,0.303153,0.506022,0.401121,1.19861
0.424505,0.640231,0.135842,0.0175053,2.69281,0.30783,0.430042,2.35043,0.0696236,0.146886,0.602685,1.20892
0.69366,0.619994,0.0970978,0.26216,2.59965,0.199823,0.162759,2.69035,0.0279356,0.117131,0.38416,1.21725
0.528772,0.25955,0.0184471,0.684467,2.59014,0.235696,0.0419171,2.67102,0.195478,0.0768705,0.0355763,1.68085
0.796239,0.168406,0.00115585,0.713323,2.66682,0.19939,0.142451,2.20355,0.453037,0.0423084,0.0334932,1.74454
0.901761,0,0.779076,0.683123,2.51768,0.273561,0.224718,1.9875,0.259491,0.150238,0.011018,1.79753
0.79261,0,2.00659,0.310181,1.90192,0.419074,0.59129,1.60392,0.204841,0.0459735,0.0850522,1.86321
0.557124,0,2.41905,0.0380391,1.80812,0.164968,0.93824,1.35642,0.226229,0.123537,0.140085,1.41993
0.297928,0.593589,2.39143,0.0272126,1.77539,0.0800023,0.745836,1.84759,0.0689529,0.504744,0.111789,1.03816
0.279181,0.720863,2.33717,0.0795949,1.75498,0.226876,0.420024,2.05502,0,0.635972,0.00445634,0.764845
0.279229,0.621605,2.26006,0.0634736,1.76248,0.329809,0.411252,2.10639,0.068984,0.877302,0,0.732115
0.311854,0.335884,2.19581,0.128894,1.79687,0.405551,0.312609,1.94972,0.439443,0.777677,0.1022,0.846985
0.639175,0.159682,2.20953,0.00201346,2.20057,0.383102,0.154524,1.78233,0.566532,0.205595,0.11864,0.992719
1.07528,0.235303,2.35318,0,2.17919,0.247155,0.0847078,1.78482,0.656704,0.0139556,0.140478,0.623438
1.01319,0.506051,2.53961,0,1.89342,0.059571,0.152113,1.61104,0.698824,0.00828516,0.209215,0.223635
0.798297,0.273858,2.08439,0.0892496,1.37733,0.0292589,1.3928,1.53997,0.138314,0.132815,0.24905,0.434173
0.636911,0.353257,1.93602,0.31944,0.744471,0.0144622,1.71148,1.58215,0.00537523,0.0802284,0.256622,0.956084
0.577382,0.300594,1.97789,0.257489,0.118683,0.221369,1.76167,1.54757,0.000755359,0.0896095,0.050327,1.43216
0.697043,0.261038,1.85111,0.157425,0.310976,0.193566,1.71844,1.29188,0,0.269375,0.129429,1.72207
0.440994,0.243714,1.9976,0.191928,0.218367,0.126201,1.4272,1.15391,0.00371743,0.428477,0.0986978,2.07309
0.00764963,0.259135,2.02227,0.351033,0.0879014,0.320208,1.21969,1.24143,0.0478629,0.355691,0.0536668,2.0849
0,0.525689,1.84998,0.342777,0.336649,0.461234,1.42468,1.4536,0.18317,0.171992,0.0106583,1.77164
0,0.698587,1.98302,0.108765,0.32423,0.598891,1.54859,1.267,0.158888,0.105501,0,2.1516
0.0420991,0.849066,2.094,0.0650168,0.344722,0.51295,1.7272,1.14761,0.168435,0.0668043,0.105949,1.93064
0.370501,0.653876,2.33676,0.0244793,0.381706,0.398565,1.98862,1.13344,0.126899,0.0825918,0.310471,1.59076
0.55939,0.3304,2.34217,0.0172451,0.224884,0.790069,1.97156,0.989325,0.0768608,0.23667,0.398584,1.54643
0.319412,0.259507,2.31945,0.193798,0.23869,1.10105,1.47698,0.865771,0.193538,0.293281,0.259894,1.75155
0.0559877,0.254427,1.93062,0.464011,0.647833,0.715868,0.990055,1.07478,0.126058,0.365456,0.09789,1.9375
0.166039,0.462807,1.73682,0.339518,1.05605,0.501155,0.812473,1.21055,0.077864,0.153722,0.138054,2.24825
0.34658,0.356999,1.49685,0.520262,1.02309,0.474456,0.932338,1.3438,0.00119583,0.181834,0.159597,2.28793
0.441588,0.17027,1.72962,0.68693,0.786438,0.558689,1.10022,1.55635,0.0140958,0.148045,0.186724,2.07168
0.370065,0.169588,2.21161,0.373158,0.667774,0.585536,1.25162,1.69801,0.0196125,0.037293,0.545509,1.87161
0.224615,0.0466029,2.36661,0,0.455042,0.809617,1.42068,1.59325,0.0568877,0.162648,0.561214,1.84318
