0.353724,0.475427,0.278386,0.0569901,0.0117576,0.0160182,0.0282364,0.045212,0.0462557,0.0595737,0.040318,0.0582844,0.0334277,0.0597366,0.0460369,0.0192176,0.0681759,0.0607293,0.0053285,0.0038085,0.0586276,0.257004,0.276716,0.110619,0.0710434,0.0206082,0.0144631,0.0350811,0.111163,0.136371,0.0897014,0.0488346,0.0272539,0.0330491,0.0267102,0.0474249,0.0314202,0.035311,0.025939,0.0144248,0.00402131,0.0203096,0.110572,0.358593,0.324546,0.0658487,0.00596541,0.00574005,0.0147702,0.0216537,0.0431897,0.0605162,0.0552047,0.030565,0.0319657,0.0310749,0.0338999,0.0213191,0.0571881,0.0755233,0.0306092,0.019942,0.0231207,0.129429,0.352447,0.305839,0.164954,0.0493124,0.00844391,0.00657722,0.0331167,0.0791606,0.0308119,0.0237094,0.010638,0.0210693,0.06466,0.0584397,0.0346598,0.0290205,0.00919651
0.379093,0.567206,0.321143,0.057651,0.0117261,0.0159765,0.0282966,0.0452214,0.0483418,0.0641413,0.0546522,0.0636255,0.0347693,0.0698023,0.0625065,0.0238847,0.0707311,0.0659832,0.00835758,0.0046305,0.0618148,0.279942,0.295359,0.112261,0.0884744,0.0260516,0.0168981,0.0399956,0.11452,0.13762,0.0939333,0.0502207,0.028197,0.0332679,0.0285523,0.0496142,0.033216,0.0359883,0.0306142,0.0276237,0.0111867,0.0211049,0.114318,0.368501,0.387278,0.0952844,0.00895887,0.00712238,0.0162536,0.0267279,0.0440657,0.0616104,0.0556382,0.0324667,0.0329972,0.0432941,0.0496359,0.024494,0.0576142,0.0806271,0.0494332,0.027949,0.0245801,0.130685,0.352674,0.311337,0.177222,0.0505241,0.0086562,0.00976655,0.0551155,0.0832342,0.031025,0.024219,0.0161527,0.0314565,0.068622,0.0601732,0.0352812,0.029123,0.00975934
0.381754,0.571742,0.322001,0.0584453,0.0126368,0.0179456,0.0309755,0.0469655,0.0483947,0.0650186,0.0558474,0.0796601,0.0464207,0.0701531,0.0637208,0.0248892,0.0726913,0.0669052,0.0110465,0.0171231,0.0858549,0.30465,0.297448,0.114433,0.0886949,0.0278037,0.0189546,0.0431629,0.117791,0.139042,0.0965235,0.0674083,0.0411713,0.0405743,0.0306499,0.0507292,0.0384655,0.0500453,0.0364432,0.0279413,0.0120861,0.021469,0.115909,0.369017,0.39491,0.0996604,0.00967864,0.0124326,0.0489868,0.0424566,0.0452826,0.0621066,0.0574643,0.034278,0.0414868,0.0457764,0.0507022,0.0255975,0.059717,0.0886664,0.0644297,0.0316483,0.0246728,0.133752,0.354795,0.325885,0.184419,0.0506467,0.0095633,0.0156138,0.0604949,0.0877082,0.0323939,0.0320913,0.0584731,0.0449889,0.0707917,0.0613324,0.0352854,0.0291812,0.0108096
0.452024,0.581827,0.323186,0.058437,0.0126172,0.0179028,0.0309459,0.0469485,0.0483913,0.0661178,0.0706211,0.116803,0.0764482,0.0895707,0.0652884,0.0256332,0.072657,0.0668725,0.0113677,0.0206563,0.100499,0.327668,0.338536,0.134656,0.104897,0.0334346,0.0216034,0.0443735,0.117814,0.140473,0.10386,0.08222,0.0652009,0.0669056,0.0353057,0.0514653,0.0396884,0.0577517,0.0377401,0.0308819,0.0125559,0.023552,0.11729,0.374151,0.39638,0.101032,0.0114152,0.0160202,0.0489816,0.0581952,0.049799,0.0629756,0.0574726,0.0347062,0.0432362,0.0467793,0.0523793,0.0288057,0.0620806,0.0956678,0.0733579,0.040304,0.0246675,0.134055,0.359593,0.328917,0.184475,0.0515633,0.0119029,0.0170409,0.0607074,0.0896198,0.037332,0.0329058,0.0718222,0.121089,0.0950336,0.0618999,0.0360172,0.0292324,0.0110736
0.451989,0.581818,0.32314,0.0584288,0.0126059,0.0178801,0.0309177,0.0468783,0.0482381,0.0658999,0.070269,0.116397,0.0761885,0.0894942,0.0652876,0.0256185,0.0726122,0.0668368,0.0113219,0.0206202,0.100454,0.327607,0.338386,0.13452,0.10481,0.0333432,0.0215159,0.0443306,0.117734,0.14044,0.103857,0.0821714,0.0651316,0.0668682,0.035297,0.051462,0.0396752,0.0577303,0.0377084,0.0308654,0.0125367,0.0235245,0.117255,0.374095,0.396129,0.100832,0.0113687,0.0160092,0.0489578,0.0581464,0.0497475,0.0629292,0.0575554,0.0419558,0.0512478,0.0520202,0.0545551,0.029138,0.0620216,0.095578,0.0733084,0.0403634,0.0288154,0.142563,0.378692,0.33969,0.191406,0.053141,0.0118713,0.0170238,0.0606635,0.0895071,0.0380896,0.0427367,0.082836,0.131824,0.108422,0.0729255,0.0428829,0.0324874,0.0116571
0.451956,0.581807,0.323139,0.0583547,0.0125715,0.0178248,0.0308518,0.0468532,0.0482212,0.0658853,0.070249,0.116336,0.0761291,0.0894528,0.0652312,0.0255885,0.0725644,0.0667269,0.011227,0.0205782,0.100426,0.327547,0.338332,0.134511,0.104792,0.0333184,0.0215075,0.0442861,0.117646,0.140355,0.10381,0.0821378,0.0650966,0.0668193,0.0352527,0.0514042,0.039569,0.0576269,0.0376309,0.0307816,0.0124752,0.0235083,0.117235,0.374062,0.396101,0.100824,0.0113472,0.0159717,0.0489175,0.0580787,0.0495913,0.0627253,0.05734,0.0417513,0.0510699,0.0518968,0.0544713,0.0290854,0.0619845,0.0955574,0.0732863,0.0403602,0.0288111,0.142557,0.378663,0.339666,0.191391,0.0531253,0.011842,0.0169942,0.0606205,0.089492,0.0380694,0.042706,0.0827918,0.131782,0.108395,0.0729123,0.0428622,0.0324676,0.0116325
0.451944,0.581782,0.323123,0.0583447,0.0125384,0.0177803,0.030814,0.0468177,0.048141,0.065848,0.0701641,0.116218,0.076033,0.0894077,0.0651188,0.0254149,0.0723908,0.0666838,0.0111895,0.0205416,0.100383,0.327494,0.338302,0.134505,0.104749,0.0332601,0.0214453,0.0442253,0.117606,0.140255,0.103723,0.082078,0.0650267,0.0667597,0.0352352,0.051398,0.039544,0.0575203,0.0375408,0.0306707,0.0124092,0.0234848,0.117215,0.374022,0.396067,0.100819,0.0113241,0.0159074,0.048842,0.0580283,0.0495535,0.0626971,0.0573087,0.0417121,0.0510113,0.0518185,0.0544502,0.0290825,0.0619616,0.0955091,0.0732127,0.0402875,0.0287603,0.142466,0.37858,0.339642,0.191374,0.053056,0.01179,0.0169475,0.0605798,0.0894085,0.0380064,0.0427046,0.0827602,0.131719,0.108392,0.072902,0.0427932,0.0324453,0.0116051
0.451839,0.581699,0.323035,0.058291,0.0124577,0.0174088,0.0305463,0.0466661,0.0480702,0.0656393,0.0699294,0.115926,0.0758806,0.0893723,0.0651082,0.0253774,0.0722923,0.0665808,0.0111371,0.0205139,0.10031,0.327373,0.338236,0.134442,0.104726,0.0332344,0.0213836,0.0441832,0.117595,0.140246,0.103683,0.0820229,0.0648736,0.0666656,0.0351541,0.0513354,0.0395128,0.0574981,0.0375022,0.0306303,0.0123981,0.0234767,0.117179,0.373949,0.396001,0.100803,0.011315,0.0158933,0.0488253,0.0580105,0.0495384,0.0626819,0.0572693,0.0416416,0.0509461,0.0517737,0.0544252,0.0290452,0.0619149,0.0954796,0.073203,0.0402554,0.0287011,0.142343,0.378447,0.339517,0.191361,0.0530493,0.0117723,0.0169355,0.0605491,0.089396,0.0379999,0.0426975,0.0827299,0.131646,0.108299,0.0728424,0.0427728,0.0324163,0.0115623
0.449637,0.577133,0.322003,0.0581852,0.0124499,0.0174003,0.0304959,0.0465717,0.0480502,0.0655628,0.0699025,0.115823,0.0757768,0.0887904,0.0650176,0.0253593,0.072048,0.0659966,0.0108088,0.0204372,0.10026,0.327361,0.338075,0.134077,0.104712,0.0332105,0.0209323,0.0430649,0.117308,0.140128,0.10364,0.0820145,0.0648559,0.066575,0.0350362,0.05124,0.0393829,0.0573904,0.0373231,0.0303274,0.0122039,0.0233944,0.117136,0.373938,0.39574,0.100542,0.0112601,0.0158029,0.0486787,0.0578853,0.0494236,0.0625941,0.0571294,0.0414368,0.0506467,0.0514914,0.054176,0.0289609,0.061795,0.0950263,0.0729271,0.0402025,0.0286519,0.142088,0.378294,0.339478,0.191238,0.0527043,0.0114997,0.0168679,0.0601179,0.0883624,0.0372492,0.0425128,0.0825831,0.131515,0.108262,0.0728045,0.0427476,0.0323582,0.0115069
0.445779,0.574427,0.31115,0.0470177,0.0124493,0.0173999,0.030493,0.0465691,0.0477777,0.0649886,0.0696407,0.112923,0.0673257,0.0826727,0.0645423,0.0228005,0.0683723,0.0651716,0.010035,0.0201828,0.100173,0.327324,0.338023,0.134077,0.0988805,0.0278249,0.0209272,0.0430649,0.117304,0.140049,0.103334,0.0808289,0.0632546,0.0641479,0.031217,0.0487095,0.0393797,0.0573799,0.0373155,0.0303152,0.0121144,0.0228424,0.116455,0.373937,0.393424,0.0969056,0.0111738,0.0152193,0.0481388,0.0575264,0.0492774,0.0625776,0.0570895,0.0408805,0.0487703,0.0497871,0.0541134,0.028803,0.0616948,0.094867,0.0691598,0.0401164,0.0286265,0.142015,0.378218,0.339425,0.191146,0.0526728,0.0113825,0.0159611,0.0582279,0.0881678,0.0371743,0.0423789,0.0824643,0.131436,0.107794,0.0725616,0.0426595,0.0323414,0.0114999
0.444774,0.552405,0.290759,0.0446182,0.0124493,0.0173536,0.0282061,0.0439769,0.0389853,0.0597127,0.0637649,0.107035,0.0673194,0.0826727,0.0645423,0.0228005,0.0683495,0.0647009,0.00972614,0.0201828,0.0987959,0.308537,0.319326,0.12479,0.0886105,0.0245296,0.0198965,0.0418142,0.0725968,0.0942862,0.103334,0.0808286,0.0632509,0.0641479,0.031217,0.0487095,0.0393797,0.0566758,0.0366101,0.0303136,0.0121144,0.0228424,0.115797,0.319627,0.303596,0.0610621,0.0111738,0.0152193,0.0481363,0.057367,0.027024,0.0405292,0.0570895,0.0408805,0.0487703,0.0497871,0.0541134,0.028803,0.0616948,0.094867,0.0690796,0.0400638,0.0286265,0.0800089,0.252116,0.254628,0.157077,0.039189,0.0113825,0.0156724,0.0484166,0.073721,0.0371743,0.0423789,0.0824643,0.131436,0.107794,0.0725616,0.0426595,0.0323414,0.0110995
0.414739,0.388096,0.14167,0.0330917,0.0123879,0.0170927,0.0279097,0.0436767,0.0386316,0.0473906,0.0516143,0.105751,0.0659317,0.0826179,0.0645423,0.0228005,0.0141867,0.0118415,0.00898282,0.0197296,0.0957745,0.287502,0.292499,0.101428,0.0563359,0.0193489,0.0198965,0.0382249,0.0647264,0.0891674,0.100992,0.079791,0.0504622,0.0525107,0.0312126,0.0446745,0.0275674,0.0432707,0.0358259,0.0275919,0.0116671,0.0228304,0.113,0.271622,0.224708,0.0541822,0.0108882,0.0149009,0.045616,0.0546378,0.0267778,0.0404791,0.0525141,0.0383605,0.0459559,0.0379308,0.0531061,0.028803,0.0611308,0.0786002,0.0665078,0.0397776,0.0274231,0.0664471,0.224332,0.226527,0.112846,0.0227464,0.0110404,0.0152772,0.0440106,0.0724343,0.0353347,0.0423789,0.0814129,0.128296,0.107548,0.0708305,0.0407644,0.0258602,0.0107913
