0.255694,0.104315,0.0315984,0.0181516,0.00163705,0.000915397,0.00830832,0.0317972,0.0400767,0.0236446,0.0126274,0.369743,0.740947,0.364788,0.0222871,0.0126078,0.00203334,0.000241551,0.000896829,0.00110919,0.000719976,0.00350359,0.00913489,0.0260734,0.131235,0.149738,0.0390011,0.0101446,0.00783026,0.00324892,0.0016297,0.0366669,0.145516,0.176527,0.0943461,0.0746582,0.291827,0.392033,0.133836,0.0385023,0.0331793,0.00142112,0,0.00408019,0.00425889,0.00688698,0.0206369,0.0243116,0.0729708,0.140241,0.0816504,0.014625,0.0140004,0.0142918,0.0121642,0.0126011,0.00679066,0.00340425,0.0239742,0.0407094,0.17209,0.480574,0.359324,0.0573431,0.0474479,0.0259334,0.0014769,0.00106437,0.000106448,0.000387455,0.00265724,0.00566586,0.0604175,0.0905051,0.0503152,0.0221599,0.0209283,0.0223866,0.00919338,0.00869731,0.00611528
0.261862,0.105927,0.0316604,0.0181645,0.00163705,0.000915397,0.00830832,0.0317972,0.0400767,0.0236446,0.0171156,0.402454,0.81046,0.397526,0.0239374,0.0126078,0.00203334,0.000241551,0.000896829,0.00110919,0.000719976,0.00350359,0.00933377,0.0282033,0.143104,0.156818,0.0403954,0.0104485,0.00783026,0.00324892,0.0016297,0.0366669,0.145516,0.176527,0.0957736,0.0790659,0.359931,0.486125,0.16575,0.0395295,0.0333324,0.00142112,0,0.00408019,0.00425889,0.00688698,0.0206369,0.0274472,0.118407,0.185174,0.0924746,0.0146445,0.0140004,0.0142918,0.0121642,0.0126011,0.00679066,0.00340425,0.0239742,0.0446028,0.182887,0.505517,0.391126,0.0720672,0.0505734,0.0259334,0.0014769,0.00106437,0.000106448,0.000387455,0.00265724,0.00796759,0.062089,0.0912663,0.0505633,0.0221827,0.0209283,0.0223866,0.00919338,0.00869731,0.00611528
0.283347,0.132428,0.0364491,0.0181645,0.00163705,0.000915397,0.00830832,0.0317972,0.0400767,0.0236447,0.0186328,0.415967,0.877936,0.465207,0.0379312,0.0134438,0.00258969,0.000379963,0.000896829,0.00110919,0.000719976,0.00350359,0.0138835,0.0335498,0.153822,0.183249,0.0537955,0.0113066,0.0100209,0.00419426,0.0016297,0.0366669,0.145516,0.176565,0.0957736,0.0822052,0.396045,0.566233,0.209143,0.0450034,0.0376287,0.0030074,0,0.00408019,0.00425889,0.00688698,0.0206369,0.0310758,0.12578,0.207596,0.112681,0.0147157,0.0142635,0.0144217,0.0121642,0.0126011,0.00679066,0.00340425,0.0239742,0.0447485,0.203705,0.57898,0.455898,0.0831616,0.0527117,0.0280783,0.00206528,0.00106437,0.000106448,0.000387455,0.00265724,0.00808365,0.0665206,0.114921,0.0966494,0.0452993,0.0213197,0.0224323,0.00919338,0.00869731,0.00611528
0.284517,0.13372,0.0440853,0.0195404,0.00163745,0.000915397,0.00830832,0.0318959,0.0406678,0.0245123,0.0221441,0.444923,0.949204,0.489329,0.041664,0.0140818,0.00258969,0.000402934,0.000896829,0.00110919,0.000777738,0.00372114,0.0141001,0.0343622,0.156704,0.188035,0.0557425,0.011851,0.0100496,0.00419426,0.0016297,0.0366669,0.145516,0.177624,0.0985554,0.0892406,0.440782,0.635665,0.222767,0.0453559,0.0376738,0.00300748,0,0.00408019,0.00425954,0.00695178,0.0207524,0.0313623,0.12859,0.211919,0.113521,0.0181222,0.0155913,0.0144217,0.0121642,0.0126011,0.00679066,0.00364512,0.0258012,0.048171,0.216725,0.635093,0.498153,0.0898345,0.0527119,0.0280783,0.00206528,0.00106437,0.000296733,0.000733039,0.00265724,0.0106261,0.0703897,0.118024,0.0999493,0.04666,0.0256736,0.0233556,0.00919338,0.00869731,0.00611528
0.298998,0.140075,0.0447726,0.0199269,0.00234471,0.00101687,0.00830832,0.0318959,0.0406678,0.0245207,0.0241322,0.465064,0.997895,0.507483,0.0440645,0.0140818,0.00258969,0.000403795,0.000896829,0.00110919,0.000777738,0.00383591,0.0142573,0.0348827,0.159993,0.191185,0.057016,0.0135807,0.0103054,0.00419426,0.0016297,0.0366669,0.145516,0.177624,0.0985612,0.0953088,0.485808,0.690185,0.231553,0.0464823,0.0380979,0.00306542,0,0.00408019,0.00425954,0.00695746,0.0207839,0.0314501,0.129968,0.218396,0.116687,0.0184731,0.0155913,0.0144217,0.0121642,0.0126011,0.00679066,0.00364512,0.0258016,0.0484667,0.220815,0.653147,0.523796,0.101415,0.0552941,0.0282838,0.00206528,0.00106437,0.000296733,0.000733039,0.00269635,0.0109117,0.0707046,0.118982,0.100564,0.0467779,0.0256929,0.0234042,0.00920459,0.00869731,0.00611528
0.329225,0.148527,0.0449384,0.0199385,0.00234471,0.00101687,0.00843149,0.0321268,0.0409392,0.0248688,0.0249518,0.467016,1.00879,0.517112,0.0477581,0.0158534,0.00361167,0.00113934,0.00415916,0.0046319,0.00175388,0.00403391,0.0146122,0.0384579,0.186193,0.213399,0.0605191,0.0137517,0.0105278,0.0044431,0.00176529,0.036858,0.145621,0.17794,0.100367,0.0984725,0.498765,0.705623,0.235765,0.0478016,0.040061,0.00736522,0.00259021,0.00657194,0.00586537,0.00769065,0.0214076,0.0318538,0.135035,0.241936,0.130134,0.0209075,0.0158571,0.014974,0.0125768,0.0126151,0.0068274,0.00391501,0.0264705,0.05115,0.233006,0.691978,0.550282,0.104043,0.0554072,0.0295763,0.00485807,0.00184595,0.000296733,0.000854071,0.0032633,0.0117187,0.0712611,0.123367,0.109102,0.0504132,0.0270451,0.0240422,0.00947223,0.00878192,0.00611528
0.401496,0.176032,0.0477271,0.0200099,0.00238104,0.00438728,0.0189872,0.0349569,0.041259,0.0258495,0.0300562,0.479741,1.03841,0.53114,0.0509366,0.0163958,0.00396102,0.00156291,0.00580126,0.00762853,0.0053796,0.00528224,0.0152189,0.0413575,0.20436,0.236443,0.0640637,0.0137517,0.0106433,0.00469865,0.00228987,0.0369383,0.14644,0.178982,0.100857,0.100574,0.514255,0.727388,0.241032,0.0482608,0.0401301,0.00797292,0.00511097,0.00900625,0.00635532,0.00831669,0.0224226,0.0334142,0.138704,0.251895,0.135679,0.0217375,0.0159728,0.0150278,0.0130785,0.0143513,0.00779767,0.00425053,0.0268089,0.0519657,0.237019,0.704134,0.557961,0.105146,0.0561219,0.0300436,0.00507075,0.00262359,0.00180116,0.00360945,0.00472183,0.0120953,0.0721981,0.128259,0.118908,0.0532881,0.0281968,0.0250021,0.0102247,0.00936988,0.00885106
0.550293,0.24229,0.0477271,0.0200099,0.00238104,0.00438728,0.0189872,0.0349569,0.041259,0.0258495,0.0353746,0.547387,1.2866,0.609716,0.052734,0.0163958,0.00396102,0.00156291,0.00580126,0.00762853,0.0053796,0.00528224,0.016536,0.0887403,0.440171,0.419461,0.0860257,0.0137517,0.0106433,0.00469865,0.00228987,0.0369383,0.14644,0.178982,0.101097,0.112265,0.647299,0.939861,0.284999,0.0482608,0.0401301,0.00797292,0.00511097,0.00900625,0.00635532,0.00831669,0.0224226,0.0369842,0.179074,0.431575,0.242602,0.0327882,0.0159728,0.0150278,0.0130785,0.0143513,0.00779767,0.00425053,0.0268089,0.0556134,0.26571,0.813926,0.656861,0.119152,0.0577028,0.0300436,0.00507075,0.00262359,0.00180116,0.00360945,0.00472183,0.0121621,0.107331,0.291222,0.247808,0.0784206,0.0286541,0.0250021,0.0102247,0.00936988,0.00885106
0.674661,0.291738,0.0531061,0.0201711,0.00238104,0.00438728,0.0189872,0.0349569,0.041259,0.0258495,0.0353746,0.567818,1.38188,0.696261,0.0631245,0.0175933,0.00396102,0.00156291,0.00580126,0.00762853,0.0053796,0.00528224,0.016536,0.0927725,0.500796,0.520479,0.117814,0.017557,0.0106433,0.00469865,0.00228987,0.0369383,0.14644,0.178982,0.101097,0.112265,0.715629,1.11925,0.388121,0.0602549,0.0401301,0.00797292,0.00511097,0.00900625,0.00635532,0.00831669,0.0224226,0.0369842,0.233397,0.656977,0.421866,0.0485961,0.0159728,0.0150278,0.0130785,0.0143513,0.00779767,0.00425053,0.0268089,0.0556134,0.285246,0.994708,0.823414,0.125757,0.0577028,0.0300436,0.00507075,0.00262359,0.00180116,0.00360945,0.00472183,0.0121621,0.109557,0.406433,0.454698,0.111003,0.0286541,0.0250021,0.0102247,0.00936988,0.00885106
0.794816,0.316668,0.0505952,0.0197138,0.00236498,0.00438728,0.0111537,0.00414087,0.00308678,0.00539477,0.0356006,0.638657,1.48743,0.732283,0.0525748,0.00837048,0.00374128,0.00156291,0.00494423,0.00675992,0.0053796,0.0046367,0.0208507,0.139698,0.597194,0.568428,0.120649,0.0160378,0.0101675,0.00464058,0.00228987,0.000548122,0.00166328,0.00531167,0.0149393,0.112449,0.783169,1.16827,0.3917,0.0258205,0.00982158,0.00703845,0.00511097,0.00492606,0.00238266,0.0032592,0.00743263,0.0321382,0.259868,0.696973,0.434205,0.0490707,0.016263,0.00877335,0.00213474,0.002071,0.00198656,0.0023728,0.0115223,0.0234933,0.272657,1.02011,0.853569,0.110161,0.0121969,0.00543118,0.00378265,0.00155923,0.00176128,0.00360945,0.00455251,0.0121327,0.110153,0.452733,0.545871,0.152324,0.0333966,0.0216849,0.0037917,0.00126301,0.00308204
